"id";"Date.mutation";"Nature.mutation";"Code.postal";"Commune";"Code.departement";"Type.local";"Surface.reelle.bati";"Nombre.pieces.principales";"Surface.terrain";"Valeur.fonciere"
6289;"15/04/2021";"Vente";79000;"NIORT";"79";"Appartement";83;3;NA;123000
6290;"15/04/2021";"Vente";79210;"VAL-DU-MIGNON";"79";"Maison";104;3;546;124000
6291;"02/04/2021";"Vente";79000;"NIORT";"79";"Maison";130;5;480;312300
6292;"02/04/2021";"Vente";79410;"ECHIRE";"79";"Maison";158;7;820;265600
6294;"21/04/2021";"Vente";79000;"NIORT";"79";"Maison";82;3;271;65000
6297;"01/04/2021";"Vente";79000;"NIORT";"79";"Maison";149;6;597;344966,5
6298;"07/04/2021";"Vente";79410;"SAINT-MAXIRE";"79";"Maison";68;3;686;80000
6301;"16/04/2021";"Vente";79260;"LA CRECHE";"79";"Maison";93;4;366;214000
6302;"15/04/2021";"Vente";79000;"NIORT";"79";"Maison";109;5;400;205000
6304;"19/04/2021";"Vente";79000;"NIORT";"79";"Maison";121;5;776;276000
6305;"13/04/2021";"Vente";79230;"AIFFRES";"79";"Maison";91;5;434;180000
6306;"08/04/2021";"Vente";79000;"NIORT";"79";"Maison";104;4;333;220000
6309;"02/04/2021";"Vente";79000;"NIORT";"79";"Maison";126;5;764;160000
6310;"31/03/2021";"Vente";79000;"NIORT";"79";"Maison";103;4;248;313200
6312;"02/04/2021";"Vente";79270;"SANSAIS";"79";"Maison";100;3;870;165000
6313;"06/04/2021";"Vente";79260;"LA CRECHE";"79";"Maison";81;3;205;95000
6314;"30/03/2021";"Vente";79000;"NIORT";"79";"Maison";55;3;44;56000
6315;"08/04/2021";"Vente";79180;"CHAURAY";"79";"Maison";101;5;384;140000
6316;"30/03/2021";"Vente";79360;"LA FOYE MONJAULT";"79";"Maison";78;2;813;35000
6317;"01/04/2021";"Vente";79210;"LE BOURDET";"79";"Maison";75;2;531;67500
6320;"26/04/2021";"Vente";79000;"NIORT";"79";"Appartement";46;2;NA;98500
6321;"01/04/2021";"Vente";79210;"MAUZE-SUR-LE-MIGNON";"79";"Maison";80;4;198;130232
6322;"15/04/2021";"Vente";79510;"COULON";"79";"Maison";123;4;756;305000
6323;"09/04/2021";"Vente";79000;"NIORT";"79";"Maison";88;4;284;186000
6324;"28/04/2021";"Vente";79260;"LA CRECHE";"79";"Maison";161;9;988;299000
6327;"07/04/2021";"Vente";79210;"SAINT-HILAIRE-LA-PALUD";"79";"Maison";53;3;45;47000
6330;"13/04/2021";"Vente";79000;"NIORT";"79";"Maison";93;6;1210;110000
6331;"09/04/2021";"Vente";79000;"NIORT";"79";"Maison";129;6;681;117500
6332;"12/04/2021";"Vente";79000;"NIORT";"79";"Appartement";73;3;NA;340000
6333;"23/04/2021";"Vente";79000;"NIORT";"79";"Maison";110;5;214;221350
6335;"28/04/2021";"Vente";79000;"NIORT";"79";"Appartement";85;3;NA;115000
6336;"07/04/2021";"Vente";79000;"NIORT";"79";"Maison";106;4;400;285000
6337;"14/04/2021";"Vente";79000;"NIORT";"79";"Maison";28;1;27;38200
6338;"06/04/2021";"Vente";79360;"PLAINE-D'ARGENSON";"79";"Maison";180;7;918;175000
6339;"13/04/2021";"Vente";79160;"COULONGES-SUR-L AUTIZE";"79";"Maison";40;2;103;35000
6340;"06/04/2021";"Vente";79000;"NIORT";"79";"Appartement";42;2;NA;70600
6341;"30/04/2021";"Vente";79000;"NIORT";"79";"Maison";82;4;408;165000
6343;"06/04/2021";"Vente";79160;"COULONGES-SUR-L AUTIZE";"79";"Maison";57;3;127;44000
6345;"06/04/2021";"Vente";79000;"NIORT";"79";"Maison";84;3;426;180000
6346;"08/04/2021";"Vente";79000;"BESSINES";"79";"Maison";98;5;765;188000
6349;"22/04/2021";"Vente";79000;"NIORT";"79";"Maison";96;3;53;135000
6353;"09/04/2021";"Vente";79260;"LA CRECHE";"79";"Maison";129;5;589;237500
6354;"04/05/2021";"Vente";79000;"NIORT";"79";"Appartement";49;2;20;154000
6355;"10/04/2021";"Vente";79270;"LA ROCHENARD";"79";"Maison";153;5;872;220000
6357;"30/04/2021";"Vente";79000;"NIORT";"79";"Maison";82;4;341;75000
6358;"16/04/2021";"Vente";79000;"NIORT";"79";"Maison";214;7;320;375000
6361;"29/04/2021";"Vente";79000;"NIORT";"79";"Appartement";67;4;NA;111000
6363;"23/04/2021";"Vente";79000;"NIORT";"79";"Maison";79;5;186;135000
6364;"21/04/2021";"Vente";79000;"NIORT";"79";"Appartement";74;4;NA;110000
6365;"15/04/2021";"Vente";79000;"NIORT";"79";"Appartement";60;3;66;123500
6366;"15/04/2021";"Vente";79410;"SAINT GELAIS";"79";"Maison";63;3;456;150000
6367;"19/04/2021";"Vente";79000;"NIORT";"79";"Maison";109;4;303;265000
6368;"19/04/2021";"Vente";79000;"NIORT";"79";"Maison";86;3;369;189000
6369;"28/04/2021";"Vente";79270;"LE VANNEAU-IRLEAU";"79";"Maison";89;4;1106;175000
6371;"29/04/2021";"Vente";79000;"NIORT";"79";"Maison";160;4;448;285900
6372;"29/04/2021";"Vente";79000;"NIORT";"79";"Maison";44;3;34;48500
6373;"16/04/2021";"Vente";79000;"NIORT";"79";"Maison";67;3;248;150000
6375;"16/04/2021";"Vente";79230;"AIFFRES";"79";"Maison";92;4;990;115000
6379;"20/04/2021";"Vente";79000;"NIORT";"79";"Maison";110;5;468;222000
6380;"16/04/2021";"Vente";79180;"CHAURAY";"79";"Maison";102;5;536;235000
6382;"19/04/2021";"Vente";79410;"SAINT-MAXIRE";"79";"Maison";88;4;1363;120000
6383;"20/04/2021";"Vente";79230;"AIFFRES";"79";"Maison";78;3;222;73000
6385;"06/05/2021";"Vente";79000;"NIORT";"79";"Appartement";35;2;NA;60000
6387;"05/05/2021";"Vente";79000;"NIORT";"79";"Appartement";41;2;NA;74000
6388;"26/04/2021";"Vente";79230;"PRAHECQ";"79";"Maison";144;6;1000;199000
6389;"28/04/2021";"Vente";79230;"JUSCORPS";"79";"Maison";258;7;650;262600
6395;"20/04/2021";"Vente";79000;"NIORT";"79";"Maison";75;3;56;113000
6396;"21/04/2021";"Vente";79360;"BEAUVOIR-SUR-NIORT";"79";"Maison";40;1;910;70000
6397;"22/04/2021";"Vente";79000;"NIORT";"79";"Maison";55;3;98;120000
6398;"05/05/2021";"Vente";79410;"ECHIRE";"79";"Maison";400;9;290;677610
6401;"07/05/2021";"Vente";79000;"NIORT";"79";"Maison";76;4;1657;105000
6402;"29/04/2021";"Vente";79180;"CHAURAY";"79";"Maison";88;5;312;192000
6403;"22/04/2021";"Vente";79000;"NIORT";"79";"Appartement";47;2;NA;59000
6407;"07/05/2021";"Vente";79000;"NIORT";"79";"Maison";125;5;208;143000
6409;"11/05/2021";"Vente";79000;"NIORT";"79";"Maison";110;4;79;270000
6410;"26/04/2021";"Vente";79000;"NIORT";"79";"Appartement";36;2;NA;70000
6411;"21/04/2021";"Vente";79000;"NIORT";"79";"Maison";100;4;433;117000
6412;"12/05/2021";"Vente";79000;"NIORT";"79";"Maison";68;4;454;149000
6413;"27/04/2021";"Vente";79000;"NIORT";"79";"Appartement";55;3;NA;43500
6414;"26/04/2021";"Vente";79230;"PRAHECQ";"79";"Maison";55;2;852;25000
6418;"12/05/2021";"Vente";79000;"NIORT";"79";"Maison";78;3;403;198000
6420;"11/05/2021";"Vente";79000;"NIORT";"79";"Maison";55;3;21;40000
6421;"03/05/2021";"Vente";79000;"NIORT";"79";"Maison";69;3;154;139000
6422;"27/04/2021";"Vente";79270;"FRONTENAY-ROHAN-ROHAN";"79";"Maison";140;5;87;20000
6424;"05/05/2021";"Vente";79000;"NIORT";"79";"Maison";106;4;997;224000
6425;"06/05/2021";"Vente";79220;"GERMOND-ROUVRE";"79";"Maison";119;3;1297;315000
6427;"26/04/2021";"Vente";79260;"LA CRECHE";"79";"Maison";65;3;NA;115000
6430;"30/04/2021";"Vente";79180;"CHAURAY";"79";"Maison";85;4;259;182500
6432;"03/05/2021";"Vente";79000;"NIORT";"79";"Appartement";65;3;NA;118000
6433;"07/05/2021";"Vente";79000;"NIORT";"79";"Maison";122;4;81;122000
6434;"03/05/2021";"Vente";79270;"FRONTENAY-ROHAN-ROHAN";"79";"Maison";58;3;407;140000
6435;"30/04/2021";"Vente";79000;"NIORT";"79";"Maison";102;5;182;273000
6436;"20/05/2021";"Vente";79360;"GRANZAY-GRIPT";"79";"Maison";67;2;374;167500
6437;"27/04/2021";"Vente";79180;"CHAURAY";"79";"Maison";60;3;297;121500
6438;"21/05/2021";"Vente";79000;"NIORT";"79";"Maison";124;5;563;297000
6439;"20/05/2021";"Vente";79000;"NIORT";"79";"Maison";65;3;294;141500
6444;"06/05/2021";"Vente";79410;"ECHIRE";"79";"Maison";120;5;444;165000
6445;"30/04/2021";"Vente";79000;"NIORT";"79";"Appartement";85;4;NA;70000
6446;"29/04/2021";"Vente";79410;"ECHIRE";"79";"Maison";95;5;834;190000
6447;"27/04/2021";"Vente";79230;"FORS";"79";"Maison";147;6;1354;248000
6448;"29/04/2021";"Vente";79000;"NIORT";"79";"Appartement";47;2;NA;73900
6450;"30/04/2021";"Vente";79000;"NIORT";"79";"Appartement";31;1;NA;44500
6451;"20/05/2021";"Vente";79000;"NIORT";"79";"Maison";147;4;614;3e+05
6454;"18/05/2021";"Vente";79000;"NIORT";"79";"Maison";93;5;638;214500
6455;"04/05/2021";"Vente";79360;"LA FOYE MONJAULT";"79";"Maison";182;6;426;170750
6457;"29/04/2021";"Vente";79180;"CHAURAY";"79";"Maison";85;3;123;145000
6458;"30/04/2021";"Vente";79180;"CHAURAY";"79";"Maison";101;4;611;217000
6461;"28/04/2021";"Vente";79000;"NIORT";"79";"Maison";101;4;631;250000
6462;"18/05/2021";"Vente";79000;"NIORT";"79";"Maison";91;4;514;165000
6463;"29/04/2021";"Vente";79000;"NIORT";"79";"Appartement";134;4;NA;125000
6464;"18/05/2021";"Vente";79000;"NIORT";"79";"Appartement";123;5;NA;258000
6465;"30/04/2021";"Vente";79000;"NIORT";"79";"Maison";69;3;675;108000
6466;"21/05/2021";"Vente";79000;"NIORT";"79";"Appartement";48;2;NA;76350
6467;"06/05/2021";"Vente";79180;"CHAURAY";"79";"Appartement";40;2;NA;80000
6468;"30/04/2021";"Vente";79160;"COULONGES-SUR-L AUTIZE";"79";"Maison";132;4;590;208000
6469;"29/04/2021";"Vente";79000;"NIORT";"79";"Appartement";121;3;NA;248000
6470;"10/05/2021";"Vente";79000;"NIORT";"79";"Maison";65;3;250;160000
6471;"12/05/2021";"Vente";79000;"NIORT";"79";"Maison";50;3;618;125000
6472;"21/05/2021";"Vente";79000;"NIORT";"79";"Maison";72;3;56;212500
6473;"10/05/2021";"Vente";79210;"SAINT-HILAIRE-LA-PALUD";"79";"Maison";120;4;159;106500
6474;"06/05/2021";"Vente";79270;"LE VANNEAU-IRLEAU";"79";"Maison";136;5;240;250280
6475;"25/05/2021";"Vente";79000;"NIORT";"79";"Maison";60;4;37;100500
6476;"29/04/2021";"Vente";79000;"NIORT";"79";"Appartement";43;2;NA;84000
6477;"11/05/2021";"Vente";79270;"SAINT-SYMPHORIEN";"79";"Maison";107;5;319;243000
6478;"06/05/2021";"Vente";79000;"NIORT";"79";"Maison";85;5;892;131960
6480;"09/04/2021";"Vente";79000;"NIORT";"79";"Appartement";43;2;NA;79000
6482;"10/05/2021";"Vente";79260;"LA CRECHE";"79";"Maison";128;7;1502;215000
6483;"06/05/2021";"Vente";79210;"MAUZE-SUR-LE-MIGNON";"79";"Appartement";67;4;31;41284,87
6484;"06/05/2021";"Vente";79000;"NIORT";"79";"Maison";52;3;369;85000
6486;"26/05/2021";"Vente";79000;"NIORT";"79";"Appartement";64;3;NA;97000
6487;"04/05/2021";"Vente";79230;"VOUILLE";"79";"Maison";103;4;653;210000
6488;"03/05/2021";"Vente";79230;"FORS";"79";"Maison";72;4;218;55000
6492;"25/05/2021";"Vente";79210;"SAINT-HILAIRE-LA-PALUD";"79";"Maison";148;5;1500;210000
6493;"03/05/2021";"Vente";79000;"NIORT";"79";"Appartement";67;4;NA;110000
6494;"07/05/2021";"Vente";79000;"NIORT";"79";"Appartement";69;3;NA;88000
6495;"01/06/2021";"Vente";79210;"SAINT-HILAIRE-LA-PALUD";"79";"Maison";80;3;303;75000
6497;"17/05/2021";"Vente";79270;"FRONTENAY-ROHAN-ROHAN";"79";"Maison";148;6;809;240000
6498;"28/05/2021";"Vente";79000;"NIORT";"79";"Appartement";60;3;NA;55000
6499;"18/05/2021";"Vente";79000;"NIORT";"79";"Maison";48;2;205;108000
6500;"12/05/2021";"Vente";79230;"VOUILLE";"79";"Maison";93;4;579;241532,81
6503;"17/05/2021";"Vente";79000;"NIORT";"79";"Appartement";52;3;NA;95000
6507;"17/05/2021";"Vente";79000;"NIORT";"79";"Appartement";60;2;NA;102900
6509;"25/05/2021";"Vente";79000;"NIORT";"79";"Maison";68;3;NA;120000
6511;"27/05/2021";"Vente";79230;"AIFFRES";"79";"Maison";102;4;1002;175000
6513;"12/05/2021";"Vente";79000;"NIORT";"79";"Appartement";103;4;NA;159000
6514;"12/05/2021";"Vente";79000;"NIORT";"79";"Appartement";68;3;NA;88000
6517;"27/05/2021";"Vente";79000;"NIORT";"79";"Maison";137;5;826;280000
6519;"11/05/2021";"Vente";79000;"NIORT";"79";"Maison";42;3;23;56500
6522;"07/05/2021";"Vente";79000;"NIORT";"79";"Maison";105;4;396;274000
6523;"05/05/2021";"Vente";79000;"NIORT";"79";"Appartement";29;2;NA;43680
6526;"01/06/2021";"Vente";79180;"CHAURAY";"79";"Maison";147;6;1031;445100
6527;"03/06/2021";"Vente";79000;"NIORT";"79";"Maison";95;4;1135;145000
6529;"01/06/2021";"Vente";79000;"NIORT";"79";"Maison";84;4;513;163000
6531;"31/05/2021";"Vente";79000;"NIORT";"79";"Maison";130;5;599;307000
6534;"19/05/2021";"Vente";79000;"NIORT";"79";"Maison";83;4;1021;169200
6535;"25/05/2021";"Vente";79000;"NIORT";"79";"Appartement";48;2;NA;66500
6537;"26/05/2021";"Vente";79000;"NIORT";"79";"Maison";79;4;202;110000
6538;"20/05/2021";"Vente";79000;"NIORT";"79";"Maison";88;3;95;260950
6539;"20/05/2021";"Vente";79000;"NIORT";"79";"Appartement";48;2;NA;83227,54
6540;"20/05/2021";"Vente";79270;"LA ROCHENARD";"79";"Maison";137;6;595;229000
6541;"17/05/2021";"Vente";79160;"COULONGES-SUR-L AUTIZE";"79";"Maison";92;3;758;145000
6542;"12/05/2021";"Vente";79230;"JUSCORPS";"79";"Maison";96;5;1173;140000
6544;"04/05/2021";"Vente";79210;"MAUZE-SUR-LE-MIGNON";"79";"Maison";68;4;96;134000
6545;"11/05/2021";"Vente";79000;"NIORT";"79";"Maison";60;6;756;140000
6546;"12/05/2021";"Vente";79230;"BRULAIN";"79";"Maison";251;9;1148;176100
6547;"12/05/2021";"Vente";79270;"VALLANS";"79";"Maison";235;5;633;73087,5
6548;"21/05/2021";"Vente";79270;"FRONTENAY-ROHAN-ROHAN";"79";"Maison";107;4;647;132000
6551;"02/06/2021";"Vente";79270;"SANSAIS";"79";"Maison";172;3;1405;45000
6552;"25/05/2021";"Vente";79260;"LA CRECHE";"79";"Maison";77;4;435;159500
6556;"10/05/2021";"Vente";79000;"NIORT";"79";"Maison";77;3;55;95000
6557;"07/05/2021";"Vente";79460;"MAGNE";"79";"Maison";20;2;185;62000
6559;"18/05/2021";"Vente";79000;"NIORT";"79";"Maison";169;4;703;215000
6560;"17/05/2021";"Vente";79230;"AIFFRES";"79";"Maison";100;4;1002;164000
6562;"30/04/2021";"Vente";79000;"NIORT";"79";"Appartement";42;2;NA;83500
6564;"17/05/2021";"Vente";79160;"COULONGES-SUR-L AUTIZE";"79";"Maison";127;4;439;87000
6565;"04/06/2021";"Vente";79230;"AIFFRES";"79";"Maison";68;4;730;145000
6567;"04/06/2021";"Vente";79000;"NIORT";"79";"Appartement";41;2;NA;105000
6568;"07/06/2021";"Vente";79000;"NIORT";"79";"Maison";81;4;297;125000
6570;"21/05/2021";"Vente";79210;"SAINT-HILAIRE-LA-PALUD";"79";"Maison";77;4;545;108000
6572;"10/06/2021";"Vente";79260;"LA CRECHE";"79";"Maison";90;4;123;133500
6573;"01/06/2021";"Vente";79210;"MAUZE-SUR-LE-MIGNON";"79";"Maison";85;5;632;138000
6574;"10/06/2021";"Vente";79000;"NIORT";"79";"Appartement";44;2;NA;55345
6575;"08/06/2021";"Vente";79000;"NIORT";"79";"Maison";115;4;606;320000
6577;"02/06/2021";"Vente";79000;"NIORT";"79";"Maison";81;5;547;158000
6579;"27/05/2021";"Vente";79270;"LE VANNEAU-IRLEAU";"79";"Maison";98;3;75;80000
6580;"27/05/2021";"Vente";79000;"NIORT";"79";"Maison";150;5;117;230000
6581;"27/05/2021";"Vente";79000;"NIORT";"79";"Appartement";60;3;NA;62500
6584;"11/06/2021";"Vente";79180;"CHAURAY";"79";"Maison";124;4;514;250000
6586;"31/05/2021";"Vente";79000;"NIORT";"79";"Appartement";47;2;NA;55000
6587;"27/05/2021";"Vente";79210;"VAL-DU-MIGNON";"79";"Maison";100;3;1471;125000
6588;"23/03/2021";"Vente";79000;"NIORT";"79";"Maison";67;4;607;139100
6589;"28/05/2021";"Vente";79410;"ECHIRE";"79";"Maison";51;2;147;87500
6590;"21/05/2021";"Vente";79000;"NIORT";"79";"Maison";76;4;1079;160000
6592;"19/05/2021";"Vente";79360;"BEAUVOIR-SUR-NIORT";"79";"Maison";116;5;189;80000
6593;"17/05/2021";"Vente";79000;"NIORT";"79";"Maison";70;3;31;75000
6594;"27/05/2021";"Vente";79180;"CHAURAY";"79";"Appartement";76;4;NA;143000
6595;"20/05/2021";"Vente";79360;"PLAINE-D'ARGENSON";"79";"Maison";89;4;1415;73000
6597;"19/05/2021";"Vente";79160;"COULONGES-SUR-L AUTIZE";"79";"Maison";70;3;211;87000
6599;"31/05/2021";"Vente";79230;"FORS";"79";"Maison";348;11;1610;406920
6600;"31/05/2021";"Vente";79000;"NIORT";"79";"Appartement";71;3;NA;112750
6602;"31/05/2021";"Vente";79180;"CHAURAY";"79";"Maison";97;4;464;160500
6604;"28/05/2021";"Vente";79180;"CHAURAY";"79";"Maison";125;6;491;320959
6605;"27/05/2021";"Vente";79360;"MARIGNY";"79";"Maison";110;5;240;171000
6606;"26/05/2021";"Vente";79160;"VILLIERS-EN-PLAINE";"79";"Maison";85;4;942;140000
6607;"08/06/2021";"Vente";79000;"NIORT";"79";"Maison";150;5;151;235000
6608;"15/06/2021";"Vente";79000;"NIORT";"79";"Maison";94;4;849;2e+05
6609;"28/05/2021";"Vente";79000;"NIORT";"79";"Maison";111;5;612;210000
6610;"01/06/2021";"Vente";79260;"LA CRECHE";"79";"Maison";130;4;946;335000
6611;"03/06/2021";"Vente";79000;"NIORT";"79";"Maison";52;3;52;130000
6612;"26/05/2021";"Vente";79000;"NIORT";"79";"Appartement";40;2;NA;82000
6615;"20/05/2021";"Vente";79000;"NIORT";"79";"Maison";140;4;424;306000
6622;"07/06/2021";"Vente";79260;"LA CRECHE";"79";"Maison";74;3;350;136500
6624;"07/06/2021";"Vente";79000;"NIORT";"79";"Maison";70;4;404;78366
6625;"25/05/2021";"Vente";79180;"CHAURAY";"79";"Maison";108;4;845;187000
6631;"16/06/2021";"Vente";79180;"CHAURAY";"79";"Maison";81;4;632;180000
6632;"15/06/2021";"Vente";79000;"NIORT";"79";"Appartement";70;3;NA;190000
6633;"17/06/2021";"Vente";79000;"NIORT";"79";"Maison";83;4;812;3e+05
6634;"11/06/2021";"Vente";79230;"AIFFRES";"79";"Maison";44;2;1165;125000
6635;"16/06/2021";"Vente";79410;"SAINT-MAXIRE";"79";"Maison";73;3;630;1e+05
6636;"18/05/2021";"Vente";79000;"NIORT";"79";"Maison";74;5;410;135000
6638;"21/05/2021";"Vente";79000;"NIORT";"79";"Maison";68;4;205;83000
6640;"27/05/2021";"Vente";79000;"NIORT";"79";"Appartement";28;1;NA;55800
6641;"22/06/2021";"Vente";79220;"GERMOND-ROUVRE";"79";"Maison";160;5;1536;116000
6643;"16/06/2021";"Vente";79000;"NIORT";"79";"Appartement";29;1;NA;59000
6646;"04/06/2021";"Vente";79270;"FRONTENAY-ROHAN-ROHAN";"79";"Maison";121;4;106;132000
6647;"03/06/2021";"Vente";79230;"VOUILLE";"79";"Maison";111;4;866;239000
6650;"14/06/2021";"Vente";79000;"NIORT";"79";"Appartement";52;3;NA;94000
6654;"18/06/2021";"Vente";79460;"MAGNE";"79";"Maison";93;5;341;197000
6655;"16/06/2021";"Vente";79210;"MAUZE-SUR-LE-MIGNON";"79";"Maison";150;5;815;251800
6656;"11/06/2021";"Vente";79460;"MAGNE";"79";"Maison";96;4;471;226000
6657;"08/06/2021";"Vente";79270;"SANSAIS";"79";"Maison";116;3;975;50000
6658;"16/06/2021";"Vente";79000;"NIORT";"79";"Appartement";36;2;NA;90000
6659;"16/06/2021";"Vente";79210;"SAINT-HILAIRE-LA-PALUD";"79";"Maison";90;4;49;67000
6661;"31/05/2021";"Vente";79000;"NIORT";"79";"Maison";105;4;912;260000
6662;"28/05/2021";"Vente";79000;"NIORT";"79";"Appartement";47;2;NA;78000
6663;"02/06/2021";"Vente";79000;"NIORT";"79";"Maison";133;5;371;30000
6667;"04/06/2021";"Vente";79000;"NIORT";"79";"Appartement";36;2;NA;76300
6668;"04/06/2021";"Vente";79000;"NIORT";"79";"Maison";80;3;29;74000
6669;"16/06/2021";"Vente";79000;"NIORT";"79";"Maison";59;3;410;125000
6670;"07/06/2021";"Vente";79000;"NIORT";"79";"Maison";95;4;460;225000
6672;"31/05/2021";"Vente";79360;"BEAUVOIR-SUR-NIORT";"79";"Maison";130;4;1665;150000
6674;"21/06/2021";"Vente";79360;"MARIGNY";"79";"Maison";129;5;572;168000
6675;"23/06/2021";"Vente";79000;"NIORT";"79";"Maison";52;3;118;52000
6676;"08/06/2021";"Vente";79000;"NIORT";"79";"Maison";93;4;186;110000
6677;"15/06/2021";"Vente";79000;"NIORT";"79";"Maison";68;4;216;138000
6680;"31/05/2021";"Vente";79230;"AIFFRES";"79";"Maison";90;4;580;142000
6683;"11/06/2021";"Vente";79000;"NIORT";"79";"Maison";77;3;35;72400
6687;"24/06/2021";"Vente";79000;"NIORT";"79";"Maison";65;5;350;120000
6689;"25/06/2021";"Vente";79000;"NIORT";"79";"Maison";165;6;230;365000
6690;"25/06/2021";"Vente";79410;"SAINT-REMY";"79";"Maison";145;6;1655;192000
6692;"07/06/2021";"Vente";79000;"NIORT";"79";"Maison";113;4;447;235000
6693;"27/05/2021";"Vente";79000;"NIORT";"79";"Appartement";49;2;NA;112000
6694;"27/05/2021";"Vente";79000;"NIORT";"79";"Maison";115;7;530;233200
6696;"15/06/2021";"Vente";79270;"SAINT-SYMPHORIEN";"79";"Maison";71;3;553;225000
6697;"04/06/2021";"Vente";79180;"CHAURAY";"79";"Appartement";40;2;NA;72000
6699;"04/06/2021";"Vente";79210;"VAL-DU-MIGNON";"79";"Maison";47;2;81;30000
6700;"07/06/2021";"Vente";79230;"PRAHECQ";"79";"Maison";95;4;877;145000
6701;"28/06/2021";"Vente";79230;"PRAHECQ";"79";"Maison";117;4;904;182000
6702;"25/06/2021";"Vente";79210;"MAUZE-SUR-LE-MIGNON";"79";"Maison";129;4;366;162000
6705;"29/06/2021";"Vente";79000;"NIORT";"79";"Maison";77;4;212;74680
6706;"28/06/2021";"Vente";79000;"NIORT";"79";"Maison";98;4;752;230300
6708;"30/06/2021";"Vente";79000;"NIORT";"79";"Maison";88;6;334;229450
6710;"23/06/2021";"Vente";79230;"FORS";"79";"Maison";102;4;291;93000
6711;"11/06/2021";"Vente";79180;"CHAURAY";"79";"Appartement";41;2;NA;76000
6712;"22/06/2021";"Vente";79000;"NIORT";"79";"Maison";65;3;90;113000
6713;"24/06/2021";"Vente";79410;"SAINT GELAIS";"79";"Maison";95;4;677;166355
6714;"14/06/2021";"Vente";79000;"NIORT";"79";"Maison";81;5;300;132000
6715;"18/06/2021";"Vente";79230;"VOUILLE";"79";"Maison";93;4;450;158000
6716;"10/06/2021";"Vente";79210;"ARCAIS";"79";"Maison";55;3;715;128000
6717;"11/06/2021";"Vente";79000;"NIORT";"79";"Maison";155;8;202;181000
6718;"21/06/2021";"Vente";79180;"CHAURAY";"79";"Maison";90;6;688;225472
6719;"21/06/2021";"Vente";79180;"CHAURAY";"79";"Maison";99;4;821;248000
6720;"30/06/2021";"Vente";79160;"VILLIERS-EN-PLAINE";"79";"Maison";92;4;1008;158000
6721;"18/06/2021";"Vente";79180;"CHAURAY";"79";"Maison";108;5;807;326900
6722;"14/06/2021";"Vente";79230;"AIFFRES";"79";"Maison";91;4;523;175000
6723;"14/06/2021";"Vente";79000;"NIORT";"79";"Appartement";39;2;NA;77000
6725;"21/06/2021";"Vente";79000;"NIORT";"79";"Maison";82;4;430;705000
6726;"21/06/2021";"Vente";79000;"NIORT";"79";"Appartement";44;2;NA;50000
6727;"16/06/2021";"Vente";79000;"NIORT";"79";"Maison";135;4;785;385000
6728;"11/06/2021";"Vente";79160;"COULONGES-SUR-L AUTIZE";"79";"Maison";96;4;550;142000
6730;"16/06/2021";"Vente";79000;"NIORT";"79";"Maison";113;5;719;240000
6731;"25/06/2021";"Vente";79000;"NIORT";"79";"Appartement";42;2;NA;78000
6732;"15/06/2021";"Vente";79270;"FRONTENAY-ROHAN-ROHAN";"79";"Maison";146;5;828;77000
6735;"30/06/2021";"Vente";79220;"GERMOND-ROUVRE";"79";"Maison";270;5;1059;257000
6736;"23/06/2021";"Vente";79000;"NIORT";"79";"Appartement";77;4;NA;95750
6738;"22/06/2021";"Vente";79210;"MAUZE-SUR-LE-MIGNON";"79";"Maison";75;3;648;160000
6739;"01/07/2021";"Vente";79000;"NIORT";"79";"Appartement";91;3;NA;63000
6740;"30/06/2021";"Vente";79000;"NIORT";"79";"Appartement";45;2;NA;85000
6741;"30/06/2021";"Vente";79000;"NIORT";"79";"Appartement";59;3;NA;56000
6742;"28/06/2021";"Vente";79000;"NIORT";"79";"Maison";56;3;437;143000
6743;"01/07/2021";"Vente";79000;"NIORT";"79";"Maison";68;4;559;127000
6744;"30/06/2021";"Vente";79000;"NIORT";"79";"Maison";112;5;589;232000
6745;"25/06/2021";"Vente";79000;"NIORT";"79";"Appartement";67;4;NA;104000
6746;"30/06/2021";"Vente";79000;"NIORT";"79";"Maison";190;8;658;248500
